	is_monodominant	signature_name
MCT.0237.S184	False	
MCT.0236.S12.L001	True	S4
MCT.0236.S111	True	S4
MCT.0235.S52	True	S4
MCT.0233.S242	False	
MCT.0232.S322	True	S4
MCT.0231.S320	False	
MCT.0230.S256	True	S3
MCT.0229.S80	False	
MCT.0228.S104	False	
MCT.0227.S337	False	
MCT.0226.S467	False	
MCT.0225.S268	False	
MCT.0224.S528	False	
MCT.0223.S285	False	
MCT.0222.S258	True	S3
MCT.0221.S9.L001	False	
MCT.0221.S107	False	
MCT.0220.S533	False	
MCT.0219.S468	False	
MCT.0218.S314	False	
MCT.0216.S300	True	S3
MCT.0215.S15	False	
MCT.0214.S114	True	S3
MCT.0213.S11.L001	True	S4
MCT.0213.S109	True	S4
MCT.0211.S354	True	S4
MCT.0209.S200	True	S4
MCT.0208.S492	True	S4
MCT.0204.S92	True	S4
MCT.0203.S308	True	S4
MCT.0202.S29	True	S4
MCT.0201.S397	True	S3
MCT.0200.S473	True	S4
MCT.0199.S193	True	S4
MCT.0198.S47.L001	False	
MCT.0198.S162	True	S4
MCT.0197.S175	True	S4
MCT.0196.S23	True	S4
MCT.0195.S406	True	S4
MCT.0194.S172	True	S4
MCT.0193.S510	False	
MCT.0192.S355	True	S4
MCT.0191.S374	True	S4
MCT.0190.S221	True	S4
MCT.0189.S404	True	S4
MCT.0188.S321	True	S4
MCT.0187.S438	False	
MCT.0186.S394	False	
MCT.0185.S235	False	
MCT.0184.S68	False	
MCT.0183.S211	False	
MCT.0182.S26	False	
MCT.0181.S58	False	
MCT.0179.S7.L001	False	
MCT.0179.S103	False	
MCT.0178.S310	False	
MCT.0177.S66.L001	False	
MCT.0177.S511	False	
MCT.0176.S274	False	
MCT.0174.S88	False	
MCT.0173.S391	True	S4
MCT.0172.S37.L001	False	
MCT.0172.S148	True	S4
MCT.0171.S64.L001	False	
MCT.0171.S191	False	
MCT.0170.S241	True	S4
MCT.0169.S351	False	
MCT.0168.S349	True	S4
MCT.0167.S22.L001	False	
MCT.0167.S126	False	
MCT.0166.S478	False	
MCT.0165.S458	False	
MCT.0163.S334	False	
MCT.0162.S301	False	
MCT.0161.S260	False	
MCT.0160.S231	False	
MCT.0159.S523	False	
MCT.0158.S30	False	
MCT.0157.S59.L001	False	
MCT.0157.S180	False	
MCT.0156.S49.L001	False	
MCT.0156.S165	False	
MCT.0154.S465	False	
MCT.0153.S240	False	
MCT.0151.S421	False	
MCT.0150.S106	False	
MCT.0149.S84	False	
MCT.0148.S42	False	
MCT.0147.S46.L001	False	
MCT.0147.S160	False	
MCT.0146.S39.L001	False	
MCT.0146.S153	False	
MCT.0145.S43	False	
MCT.0144.S20	False	
MCT.0143.S474	True	S4
MCT.0142.S452	False	
MCT.0141.S447	False	
MCT.0139.S341	False	
MCT.0138.S504	True	S4
MCT.0137.S380	False	
MCT.0136.S34.L001	False	
MCT.0136.S145	False	
MCT.0135.S197	False	
MCT.0134.S466	False	
MCT.0133.S486	False	
MCT.0132.S4.L001	False	
MCT.0132.S100	False	
MCT.0131.S19.L001	False	
MCT.0131.S123	False	
MCT.0130.S292	False	
MCT.0129.S199	False	
MCT.0128.S437	False	
MCT.0127.S23.L001	False	
MCT.0127.S129	True	S3
MCT.0126.S50.L001	False	
MCT.0126.S166	False	
MCT.0125.S32.L001	False	
MCT.0125.S143	False	
MCT.0124.S295	False	
MCT.0123.S484	False	
MCT.0122.S60	False	
MCT.0121.S219	False	
MCT.0120.S336	False	
MCT.0119.S16	False	
MCT.0118.S293	False	
MCT.0117.S503	False	
MCT.0116.S86	True	S4
MCT.0115.S302	False	
MCT.0114.S342	False	
MCT.0113.S189	False	
MCT.0112.S333	False	
MCT.0111.S243	False	
MCT.0110.S14.L001	False	
MCT.0110.S113	False	
MCT.0109.S40	True	S4
MCT.0108.S291	True	S4
MCT.0107.S395	True	S4
MCT.0106.S536	True	S4
MCT.0104.S176	True	S4
MCT.0103.S10	True	S4
MCT.0102.S299	True	S4
MCT.0099.S13.L001	True	S4
MCT.0099.S112	True	S4
MCT.0098.S77	True	S4
MCT.0096.S470	False	
MCT.0095.S538	True	S4
MCT.0094.S519	True	S4
MCT.0091.S494	True	S4
MCT.0089.S399	True	S4
MCT.0086.S271	True	S4
MCT.0085.S183	True	S4
MCT.0083.S214	True	S4
MCT.0081.S220	False	
MCT.0080.S403	True	S4
MCT.0078.S99	False	
MCT.0078.S3.L001	False	
MCT.0077.S45	False	
MCT.0076.S186	False	
MCT.0075.S224	False	
MCT.0074.S262	False	
MCT.0072.S400	False	
MCT.0071.S63	False	
MCT.0070.S284	False	
MCT.0069.S325	False	
MCT.0068.S350	True	S4
MCT.0067.S430	True	S4
MCT.0066.S313	True	S4
MCT.0065.S22	True	S4
MCT.0064.S90	True	S4
MCT.0063.S495	True	S4
MCT.0061.S254	False	
MCT.0060.S269	False	
MCT.0059.S451	True	S3
MCT.0058.S265	True	S3
MCT.0057.S371	True	S3
MCT.0056.S25.L001	False	
MCT.0056.S133	True	S3
MCT.0055.S432	False	
MCT.0054.S31.L001	True	S3
MCT.0054.S139	True	S3
MCT.0053.S40.L001	False	
MCT.0053.S154	False	
MCT.0052.S194	False	
MCT.0051.S287	True	S3
MCT.0050.S372	True	S3
MCT.0049.S482	False	
MCT.0048.S290	True	S4
MCT.0047.S524	True	S4
MCT.0045.S277	True	S4
MCT.0044.S87	True	S4
MCT.0043.S276	True	S4
MCT.0042.S69	False	
MCT.0041.S203	False	
MCT.0040.S446	False	
MCT.0039.S359	True	S4
MCT.0038.S420	True	S4
MCT.0037.S379	True	S4
MCT.0036.S227	True	S4
MCT.0035.S110	True	S4
MCT.0020.S164	True	S4
MCT.0019.S413	True	S4
MCT.0018.S53.L001	True	S4
MCT.0018.S169	True	S4
MCT.0017.S71	False	
MCT.0016.S387	True	S4
MCT.0015.S70.L001	True	S4
MCT.0015.S515	True	S4
MCT.0014.S185	True	S4
MCT.0013.S296	False	
MCT.0012.S361	True	S4
MCT.0011.S429	False	
MCT.0010.S247	True	S4
MCT.0009.S226	True	S4
MCT.0008.S366	True	S4
MCT.0007.S286	True	S4
MCT.0006.S363	True	S4
MCT.0005.S24.L001	True	S4
MCT.0005.S132	True	S4
MCT.0004.S389	True	S4
MCT.0003.S56	True	S4
MCT.0002.S6	True	S4
MCT.0001.S463	True	S4
T0180B.C	False	
T0180B.D	False	
T0180B.E	False	
T0180B.F	False	
T0185A.C	True	S6
T0185A.B	True	S6
N011.C	False	
N011.B	True	S6
N011.E	False	
N011.D	False	
N010.K	False	
N010.J	False	
N027.D	True	S6
N027.C	False	
N026.F	False	
N026.E	False	
N027.A	True	S5
N026.G	False	
N026.B	True	S6
N026.A	True	S6
N011.A	False	
N010.L	False	
N012.B	False	
N012.A	True	S5
N029.D	False	
N029.C	False	
N029.B	False	
N029.A	False	
N026.D	False	
N026.C	True	S6
T0122B.A	False	
T0122B.B	True	S5
T0122B.C	False	
T0122B.D	False	
T0122A.G	False	
T0122A.H	False	
N001.C	False	
N029.G	False	
N001.A	True	S6
N001.B	True	S6
N040.C	True	S6
N040.B	True	S6
N033.B	False	
N033.C	False	
T0122A.I	False	
T0122A.J	False	
T0122B.E	False	
T0122B.F	False	
N002.E	False	
N002.F	False	
N002.C	True	S6
N002.D	False	
T0101B.A	True	S2
T0101B.B	False	
T0132B.I	False	
T0132B.J	False	
T0132B.G	False	
T0132B.H	False	
T0132B.E	False	
T0132B.F	False	
N002.A	True	S6
N002.B	True	S6
N033.F	False	
N033.G	False	
N033.D	False	
N033.E	False	
N019.F	False	
N019.E	True	S6
T0101B.C	False	
T0101B.D	False	
N012.C	False	
N012.D	False	
N022.C	True	S6
N022.B	True	S6
N022.A	True	S6
N021.H	False	
N018.E	False	
N018.D	False	
N018.G	False	
N018.F	False	
N019.B	True	S6
N019.A	True	S6
N019.D	True	S6
N019.C	True	S6
N021.G	False	
N021.F	True	S6
N021.E	True	S6
N005.D	False	
N005.G	False	
N005.F	False	
N005.I	False	
N005.H	False	
N035.B	True	S6
N035.A	True	S6
N035.D	False	
N035.C	False	
T0181B.H	False	
T0181B.I	False	
T0181B.J	False	
T0181B.K	False	
T0180A.C	False	
T0180A.D	False	
T0180A.E	False	
T0180A.F	False	
T0180A.G	False	
T0180A.I	False	
N039.D	True	S5
N039.E	False	
N039.B	True	S6
N039.C	True	S5
N038.I	False	
N039.A	True	S5
N038.G	False	
N038.H	False	
N038.E	False	
N038.F	False	
N031.E	True	S5
N031.C	True	S6
N016.G	False	
N016.F	False	
N016.A	True	S6
N036.F	False	
N041.B	True	S6
N041.A	True	S6
N014.D	False	
N014.C	True	S6
N014.F	False	
N014.E	False	
N013.F	False	
N013.E	False	
N036.E	False	
N036.D	False	
N016.E	False	
N016.D	True	S6
N016.C	False	
N016.B	True	S6
N004.B	True	S5
N004.C	False	
N014.B	True	S6
N014.A	True	S6
N015.B	True	S6
N015.A	True	S6
T0171A.E	False	
T0171A.D	False	
T0171A.G	False	
T0171A.F	False	
N004.D	False	
N004.E	True	S6
N004.F	False	
N004.G	False	
N004.H	False	
N005.A	True	S6
N005.B	False	
N005.C	False	
T0171A.I	False	
T0171A.H	False	
T0171B.B	False	
T0171A.J	False	
T0171B.D	False	
T0171B.C	False	
T0180B.G	False	
T0180B.I	False	
T0185A.A	True	S2
T0168A.K	False	
T0168A.J	False	
T0168A.I	False	
T0168A.H	False	
T0168A.G	False	
T0168A.F	False	
T0168A.E	False	
T0180A.J	False	
T0180A.K	False	
T0180B.A	True	S6
T0180B.B	False	
T0168A.B	False	
T0168A.A	False	
T0101B.F	False	
T0101B.E	False	
T0101B.H	False	
T0101B.G	False	
T0168A.D	False	
T0168A.C	False	
T0122B.H	False	
T0108A.F	False	
T0108A.E	False	
T0108A.D	False	
T0108A.C	False	
T0108A.B	False	
T0108A.A	True	S5
T0180B.K	False	
N020.H	False	
N021.A	True	S6
N020.B	True	S6
N020.C	True	S6
N019.G	True	S4
N020.A	True	S6
N020.F	True	S6
N020.G	True	S6
T0180B.J	False	
T0108A.I	False	
T0108A.H	False	
T0132A.C	False	
T0132A.D	False	
N041.C	True	S6
N041.D	True	S6
N041.E	True	S6
N020.D	True	S6
N020.E	True	S6
T0181B.G	True	S3
N001.G	False	
N033.A	False	
N001.E	False	
N040.G	False	
N040.D	False	
N041.F	True	S6
N041.G	False	
N041.H	False	
N041.I	False	
T0132A.B	False	
T0143A.H	False	
T0143A.G	False	
T0143A.F	False	
N040.E	False	
N030.C	True	S6
T0160B.G	False	
N030.A	True	S6
N030.B	True	S6
T0160B.D	True	S6
T0160B.C	False	
N030.F	True	S4
T0143A.E	False	
T0122A.D	False	
T0122A.C	False	
T0122A.B	True	S5
T0143A.I	False	
T0122A.F	False	
T0122A.E	False	
N008.I	False	
N030.G	False	
N040.A	True	S6
T0122B.G	False	
T0160B.B	True	S6
T0122B.I	False	
N001.D	False	
N029.F	False	
N029.E	False	
N008.H	True	S6
N008.A	False	
N007.I	True	S4
N007.H	False	
N007.G	False	
N008.G	True	S6
N008.D	True	S6
N008.C	False	
N005.E	False	
N009.A	True	S6
N009.B	True	S6
N009.C	False	
T0160B.I	True	S1
N010.H	False	
N010.I	False	
N028.D	True	S6
N028.E	False	
N027.E	False	
N027.F	False	
N027.G	False	
T0181B.F	False	
T0181B.E	False	
T0181B.D	False	
T0160B.J	False	
N001.F	False	
N015.I	False	
N015.J	False	
N015.G	False	
N015.H	True	S6
N015.E	True	S6
N015.F	False	
T0181B.C	False	
T0181B.B	False	
N028.G	False	
N028.A	True	S6
T0181A.I	True	S3
N038.D	True	S6
N038.C	True	S6
N015.C	True	S5
N015.D	False	
N036.B	False	
N036.C	False	
T0171B.G	False	
T0171B.H	True	S3
T0171B.E	False	
T0171B.F	False	
N024.E	True	S1
N024.D	False	
N038.B	True	S6
N038.A	True	S6
N024.A	True	S6
N023.F	False	
N024.C	False	
N024.B	False	
T0171B.K	False	
T0143A.B	True	S6
T0171B.I	False	
T0171B.J	False	
T0143A.C	False	
T0143A.D	False	
N012.I	False	
N013.A	False	
N012.G	False	
N012.H	False	
N012.E	False	
N012.F	False	
N025.F	False	
N025.G	False	
N025.D	True	S6
N025.E	False	
T0181A.K	False	
T0181A.J	False	
N022.D	True	S6
N022.E	True	S6
N022.F	True	S6
N022.G	False	
N040.F	False	
N023.A	True	S6
N008.B	False	
N025.B	True	S6
N025.C	True	S6
N039.H	False	
N025.A	False	
N039.F	False	
N039.G	True	S4
T0101B.J	False	
T0101B.I	False	
N023.B	True	S6
N023.C	True	S6
N023.D	False	
N023.E	False	
T0160B.H	False	
N030.D	True	S6
T0160B.F	False	
T0160B.E	False	
N021.D	True	S6
N021.C	True	S6
N021.B	False	
N028.F	False	
N013.C	True	S5
N018.B	True	S6
N018.C	True	S6
N037.E	False	
N037.F	False	
N037.G	False	
N018.A	True	S6
N037.A	True	S6
N037.B	True	S6
N037.C	True	S6
N037.D	True	S6
N003.H	False	
N003.G	False	
N003.F	False	
N003.E	False	
N003.D	False	
N003.C	True	S5
N013.D	False	
N022.H	False	
T0108B.C	False	
T0108B.D	False	
T0108B.A	True	S5
T0108B.B	False	
T0108B.H	False	
T0108B.I	False	
N003.B	False	
N003.A	False	
N004.A	True	S6
N003.I	False	
T0171A.B	False	
T0171A.C	False	
N032.B	False	
N031.F	False	
T0108B.E	False	
T0108B.F	False	
T0181A.G	False	
T0108B.J	False	
T0181A.H	False	
T0132B.B	True	S5
T0132B.A	True	S3
T0132A.J	False	
N032.D	True	S6
N032.C	True	S6
N032.F	False	
N032.E	True	S6
T0185A.D	True	S6
T0185A.E	False	
T0185A.F	False	
T0185A.G	False	
T0132A.I	False	
T0132A.H	False	
T0132A.G	False	
T0132A.F	False	
T0132A.E	False	
T0181A.E	False	
T0181A.F	False	
T0181A.C	False	
T0185A.H	False	
T0185A.I	False	
T0185A.J	False	
T0171A.A	False	
N035.G	False	
N035.H	False	
N035.E	False	
N035.F	False	
T0181A.D	False	
T0181A.A	False	
T0181A.B	True	S6
T0132B.D	False	
T0132B.C	False	
N009.D	False	
N009.E	False	
N010.F	False	
N007.C	True	S6
N007.D	True	S6
N007.A	True	S6
N007.B	True	S6
N007.E	True	S6
N007.F	False	
N028.B	True	S6
N028.C	True	S6
N010.G	True	S6
N008.J	False	
NEC10051.11	True	S6
NEC10071.11	True	S6
NEC10071.08	True	S6
NEC10101.08	True	S2
NEC10101.11	True	S6
NEC10102.11	True	S6
NEC10102.08	True	S6
NEC10131.08.1	True	S5
NEC10131.08	True	S5
NEC10141.11	True	S6
NEC10141.05	True	S6
NEC10141.21	True	S6
NEC10151.05	True	S6
NEC10151.11	True	S6
NEC10161.05	True	S6
NEC10161.11	True	S6
NEC10181.08	True	S6
NEC10181.11	True	S6
NEC10231.11	False	
NEC10261.11	False	
NEC10261.08	False	
NEC10271.11	True	S2
NEC10271.05	True	S2
NEC10291.05	False	
NEC10291.11	False	
NEC10301.08	True	S6
NEC10301.11	True	S6
NEC10301.14	False	
NEC10311.05	True	S6
NEC10311.14	True	S6
NEC10351.08	True	S6
NEC10351.11	True	S6
NEC10361.11	False	
NEC10361.08	False	
NEC10371.05	True	S6
NEC10371.11	True	S6
NEC10402.05	True	S6
NEC10441.11.1	True	S6
NEC10451.08	True	S6
NEC10451.11	True	S6
NEC10471.05	True	S6
NEC10471.11	True	S6
NEC10472.05	True	S6
NEC10472.11	True	S6
NEC10501.05	True	S6
NEC10501.11	True	S6
NEC10521.14.1	True	S6
NEC10521.11	True	S6
NEC10541.14	False	
NEC10541.21	False	
NEC10541.11	False	
NEC10542.14	False	
NEC10542.11	False	
NEC10542.08	True	S6
NEC10551.14	True	S6
NEC10561.11.1	False	
NEC10581.11	True	S6
NEC10581.05	True	S6
NEC10591.05	True	S6
NEC10601.11	True	S6
NEC10671.05	True	S6
NEC10691.14	False	
NEC10701.21	True	S5
NEC10701.14	False	
NEC10811.05	False	
NEC10811.11	False	
NEC10891.11	True	S6
NEC10891.05	True	S6
NEC11002.08.1	False	
NEC11002.14.1	True	S5
NEC11041.14.1	True	S6
NEC11081.21.1	False	
NEC11081.05.1	True	S6
NEC11081.08.1	False	
NEC11081.14.1	False	
NEC11091.05.1	True	S5
NEC11091.08.1	True	S5
NEC11091.11.1	True	S5
NEC11091.14.1	False	
NEC11111.08.1	True	S4
NEC11111.11.1	False	
NEC11111.14.1	True	S5
NEC11112.14.1	True	S6
NEC11121.11.1	True	S6
NEC11141.21.1	False	
NEC11141.05.1	True	S6
NEC11141.11.1	True	S6
NEC11141.14.1	True	S6
NEC11151.08.1	True	S6
NEC11151.14.1	False	
NEC11161.21.1.SN	True	S6
NEC11161.21.1.ST	True	S6
NEC11161.11.1	True	S6
NEC11161.14.1	True	S6
NEC11161.08.1	True	S6
NEC11161.05.1	True	S6
NEC11181.11.1	True	S6
NEC11191.05.1	False	
NEC11191.11.1	False	
NEC11191.08.1	False	
NEC11192.11.1	False	
NEC11201.11.1	True	S6
NEC11202.05.1	True	S6
NEC11202.11.1	True	S6
NEC11211.05.1	True	S6
NEC11211.11.1	True	S6
NEC11211.14.1	False	
NEC11231.11.1	True	S6
NEC11231.08.1	True	S6
NEC11232.05.1	True	S6
NEC11232.11.1	True	S6
NEC11232.14.1	True	S6
NEC11232.08.1	True	S6
NEC11241.08.1	True	S6
NEC11241.11.1	True	S6
NEC11241.14.1	True	S6
NEC11291.08.1	True	S6
NEC11291.11.1	True	S6
NEC11291.14.1	True	S6
NEC11292.08.1	True	S6
NEC11292.14.1	True	S6
NEC11292.05.1	True	S6
NEC11292.11.1	True	S6
NEC11311.11.1	True	S6
NEC11311.14.1	True	S6
NEC11341.21.1	True	S6
NEC11341.05.1	True	S6
NEC11341.14.1	True	S6
NEC11341.08.1	True	S6
NEC11351.05.1	False	
NEC11351.11.1	True	S6
NEC11361.05.1	True	S6
NEC11361.14.1	True	S6
NEC11361.11.1	True	S6
NEC11381.14.1	True	S6
NEC11381.11.1	True	S6
NEC11401.21.1	False	
NEC11401.08.1	False	
NEC11401.11.1	True	S5
NEC11401.14.1	True	S5
NEC11402.21.1	False	
NEC11402.08.1	True	S5
NEC11402.11.1	True	S5
NEC11412.21.1	True	S5
NEC11412.11.1	True	S5
NEC11412.08.1	True	S5
NEC11421.21.1.SN	False	
NEC11421.21.1.ST	False	
NEC11441.11.1	True	S5
NEC11441.08.1	True	S5
NEC11461.21.1	True	S4
NEC11461.08.1	True	S4
NEC11462.05.1	True	S4
NEC11501.21.1	True	S6
NEC11501.11.1	True	S6
NEC11501.08.1	True	S6
NEC11531.14.1	False	
NEC11531.11.1	False	
NEC11531.08.1	True	S6
NEC11541.14.1	True	S6
NEC11541.21.1	True	S6
NEC11541.08.1	True	S6
NEC11542.05.1	True	S6
NEC11621.05.1	True	S6
NEC11621.11.1	True	S6
NEC11621.14.1	True	S6
NEC11631.05.1	True	S6
NEC11631.21.1	False	
NEC11631.11.1	True	S6
NEC11631.14.1	True	S6
NEC11631.08.1	True	S6
NEC11632.21.1	True	S2
NEC11632.14.1	False	
NEC11632.05.1	True	S6
NEC11632.11.1	True	S6
NEC11681.21.1.ST	False	
NEC11681.21.1.SN	False	
NEC11691.21.1	True	S5
NEC11691.14.1	True	S5
NEC11691.05.1	True	S5
NEC11701.14.1	False	
NEC11721.11.1	True	S5
NEC11721.05.1	True	S5
NEC11721.08.1	True	S5
NEC11721.14.1	False	
NEC11721.21.1	False	
NEC11781.11.1	False	
NEC11792.11.1	True	S6
NEC11821.14.1	False	
NEC11821.05.1.SN	True	S5
NEC11821.11.1	False	
NEC11821.05.1.ST	True	S5
NEC11821.08.1	True	S5
NEC11861.05.1	True	S6
NEC11861.11.1	True	S6
NEC11861.14.1	True	S6
NEC11862.05.1	True	S6
NEC11862.21.1	True	S6
NEC11862.14.1A	True	S6
NEC11862.11.1	True	S6
NEC11871.05.1	True	S5
NEC11891.05.1	False	
NEC11891.14.1	False	
NEC11891.11.1	True	S5
NEC11891.08.1	True	S5
NEC11891.21.1	False	
NEC11911.21.1	True	S6
NEC11911.11.1	True	S6
NEC11911.14.1	True	S6
NEC11911.05.1	True	S3
NEC11912.21.1	True	S6
NEC11912.14.1	True	S6
NEC11912.05.1	True	S6
NEC11921.21.1	True	S5
NEC11921.11.1	False	
NEC11921.14.1	True	S5
NEC11961.21.1.ST	False	
NEC11961.21.1.SN	False	
NEC11961.05.1	True	S6
NEC11961.11.1	False	
NEC11961.14.1	False	
NEC11962.21.1	True	S6
NEC11962.11.1	True	S6
NEC11962.14.1	True	S6
NEC11962.05.1	True	S6
NEC11981.21.1	True	S6
NEC11981.11.1	True	S6
NEC11981.14.1	True	S6
NEC12021.11.1	True	S5
NEC12021.08.1	True	S6
NEC12072.05.1	True	S2
NEC12121.21.1	False	
NEC12121.11.1	False	
NEC12121.08.1	True	S6
NEC12121.05.1	True	S6
NEC12121.14.1	False	
NEC12151.21.1	True	S6
NEC12151.11.1	True	S6
NEC12211.21.1	False	
NEC12211.11.1	True	S5
NEC12211.14.1	True	S5
NEC12211.08.1	True	S6
NEC12221.21.1	True	S6
NEC12221.14.1	True	S6
NEC12221.11.1	True	S6
NEC12251.21.1	False	
NEC12251.08.1	True	S5
NEC12251.14.1	False	
NEC12251.11.1	True	S5
NEC12261.21.1	True	S5
NEC12261.11.1	True	S5
NEC12261.14.1	True	S5
NEC12261.08.1	False	
NEC12261.05.1	True	S6
NEC12271.14.1	False	
NEC12271.11.1	True	S3
NEC12271.05.1	True	S6
NEC12281.05.1	False	
NEC12311.21.1	True	S6
NEC12311.11.1	True	S6
NEC12311.08.1	True	S6
NEC12311.14.1	True	S6
NEC12312.11.1	True	S6
NEC12312.08.1	True	S6
NEC12321.21.1	True	S5
NEC12321.08.1	True	S4
NEC12321.11.1	False	
NEC12321.14.1	False	
NEC12331.11.1	False	
NEC12331.14.1	True	S6
NEC12331.08.1	False	
NEC12331.05.1	False	
NEC12351.21.1	False	
NEC12351.08.1	True	S5
NEC12351.14.1	False	
NEC12351.11.1	True	S5
NEC12351.05.1	True	S5
NEC12361.08.1	True	S6
NEC12361.11.1	True	S6
NEC12391.08.1	True	S5
NEC12391.11.1	True	S5
NEC12391.14.1	False	
NEC12392.14.1	False	
NEC12392.11.1	False	
NEC12421.11.1	True	S6
NEC12431.21.1	False	
NEC12431.14.1	True	S5
NEC12431.08.1A	False	
NEC12431.11.1	True	S3
NEC12511.08.1	True	S6
NEC12511.11.1	True	S6
NEC12511.14.1	True	S5
NEC12512.11.1	False	
NEC12512.08.1	True	S6
NEC12521.21.1	True	S6
NEC12521.11.1	True	S6
NEC12521.14.1	True	S6
NEC12521.08.1	True	S6
NEC12541.14.1	True	S6
NEC12571.05.1	True	S6
NEC12601.21.1	False	
NEC12601.11.1	True	S6
NEC12601.14.1	False	
NEC12601.08.1	True	S6
NEC12621.21.1	True	S6
NEC12621.11.1	True	S6
NEC12621.05.1	True	S6
NEC12621.14.1	True	S6
NEC12631.14.1	True	S6
NEC12631.11.1	True	S6
NEC12631.05.1	True	S6
NEC12641.21.1	True	S6
NEC12641.08.1	True	S3
NEC12641.14.1	True	S6
NEC12651.21.1	True	S6
NEC12651.05.1	False	
NEC12651.11.1	True	S6
NEC12651.14.1	True	S6
NEC12671.14.1	True	S6
NEC12671.05.1	True	S6
NEC12671.11.1	True	S6
NEC12701.21.1	False	
NEC12701.14.1	True	S6
NEC12701.11.1	False	
NEC12701.08.1	False	
NEC12801.10.1	True	S5
NEC13001.10.1	True	S3
NEC20011.11.1	True	S6
NEC20011.21.1	True	S6
NEC20201.11.1	True	S6
NEC20201.21.1	True	S6
NEC20221.05.1	True	S4
NEC20221.21.1	False	
NEC20221.11.1	False	
NEC20241.14.1	True	S6
NEC20561.21.1	False	
NEC21461.08.1	True	S5
NEC21461.11.1	True	S5
NEC30011.21.1	True	S5
NEC30011.05.1	False	
NEC30011.08.1	True	S5
NEC30021.05.1	False	
NEC30031.21.1	False	
NEC30031.05.1	True	S6
NEC30051.11.1	False	
NEC30051.05.1	False	
NEC30061.05.1	False	
NEC30061.11.1	False	
NEC30071.05.1	False	
NEC30081.21.1	False	
NEC30081.05.1	True	S6
NEC30081.11.1	False	
NEC30091.05.1	True	S6
NEC30091.11.1	True	S6
NEC30101.21.1	False	
NEC30101.11.1	False	
NEC30101.05.1	False	
NEC30121.11.1	False	
NEC30121.05.1	False	
NEC30131.11.1	True	S6
NEC30131.05.1	False	
NEC30141.05.1	False	
NEC30141.11.1	False	
NEC30141.21.1	False	
NEC30151.05.1	True	S6
NEC30151.11.1	True	S6
NEC30161.05.1	False	
NEC30161.11.1	False	
NEC30171.05.1	False	
NEC30171.11.1	True	S6
NEC30181.21.1	False	
NEC30181.05.1	False	
NEC30181.11.1	False	
NEC30191.21.1	False	
NEC30191.05.1	True	S5
NEC30191.11.1	True	S5
NEC30201.05.1	True	S5
NEC30201.11.1	True	S5
NEC30211.05.1	True	S6
NEC30221.05.1	True	S6
NEC30221.11.1	True	S6
NEC30251.11.1	True	S5
NEC30251.05.1	True	S5
NEC30252.11.1	False	
NEC30252.05.1	False	
O.4.1196	True	S2
O.6.1198	True	S2
F.8.1202	True	S2
F.16.1210	True	S2
O.20.1212	True	S3
F.18.1212	True	S3
H.9.1235	False	
H.8.1236	False	
J.9.1249	False	
J.13.1252	False	
H.24.1254	False	
J.15.1254	False	
J.23.1260	False	
L.3.1264	True	S2
L.5.1268	False	
J.14.1278	False	
L.13.1278	False	
F.2.1565	True	S2
B.14.1607	False	
B.22.1612	True	S2
F.14.1634	False	
F.8.2217	True	S2
N.17.1305	False	
C.22.1305	False	
E.6.1527	False	
F.17.1567	True	S2
F.22.1638	False	
L.17.1528	False	
D.23.2656	False	
D.9.2667	False	
K.3.2480	True	S2
N.19.1307	False	
P.10.2358	False	
C.24.1307	False	
C.4.2225	True	S2
E.8.1528	False	
K.2.2358	False	
F.3.1566	True	S2
B.24.1613	False	
F.16.2233	True	S2
N.23.1309	True	S2
C.6.2233	False	
E.10.1530	False	
D.12.1619	False	
F.12.1633	True	S2
H.11.1558	False	
L.21.1526	True	S2
H.14.2281	False	
P.24.2355	True	S2
I.19.2477	True	S2
N.4.1315	True	S2
C.16.2355	True	S2
E.2.1315	True	S2
E.4.1526	True	S2
B.4.1344	False	
N.24.1344	False	
F.1.1575	False	
L.1.1540	True	S2
P.17.1504	True	S2
D.13.1581	False	
J.23.1541	False	
P.11.1507	True	S2
A.8.1508	True	S2
D.2.1542	True	S2
A.10.1510	False	
G.5.1580	False	
B.19.1591	True	S2
B.7.1518	False	
E.5.1556	False	
H.7.1595	True	S2
J.12.2311	False	
B.17.2661	False	
E.21.2379	False	
O.21.2512	True	S2
C.18.2379	False	
E.12.1556	True	S2
I.12.1518	False	
F.6.1569	True	S2
B.1.1600	False	
F.4.1629	False	
N.5.1522	True	S2
B.7.1597	False	
D.24.1627	False	
H.5.1561	False	
N.3.1523	True	S2
D.5.1545	False	
D.1.1586	True	S2
N.21.1514	False	
H.11.1999	False	
A.12.1545	False	
C.5.1529	False	
F.15.1568	False	
D.10.1550	True	S2
H.17.1555	False	
F.8.1631	True	S2
B.6.1603	True	S2
F.10.1632	False	
F.23.1564	False	
I.16.1564	False	
F.7.1572	False	
D.14.1620	True	S2
D.16.1621	True	S2
E.12.1563	True	S2
B.4.1602	True	S2
L.23.1525	True	S2
H.12.2277	False	
P.22.2354	True	S2
D.21.2679	False	
I.17.2476	True	S2
A.8.1525	False	
C.10.2277	False	
D.21.1577	True	S2
J.13.1546	False	
A.15.1703	False	
A.17.1704	True	S5
A.21.1706	False	
A.23.1707	True	S5
C.1.1708	False	
E.1.1719	True	S2
E.3.1720	False	
E.9.1723	False	
E.13.1725	False	
E.15.1726	False	
E.17.1727	True	S2
